관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"127532526","경복궁의 동물과 문양 이야기","박영수","풀과바람(영교출판)","2019","9788983898005","","","","","1","1","2019-12-19",
"127532525","(말랑말랑 동시로 시작하는)초등 인물 한국사","금해랑","개암나무","2019","9788968305320","","","","","1","1","2019-12-19",
"127532524","딱 한마디 한국사","이보림","천개의바람","2019","9791190077194","","","","","1","1","2019-12-19",
"127532522","새들의 밥상","이우만","보리","2019","9791163140832","","","","","1","0","2019-12-19",
"127532521","이해력이 쑥쑥 교과서: 사회 경제 용어 100","조시영","","2019","9791187743477","","","","","0","0","2019-12-19",
"127532520","역사속에 살아 숨쉬는 우리법","이향안","현암주니어","2019","9788932374925","","","","","1","1","2019-12-19",
"127532519","책, 어디까지 아니?","김윤정","고래가숨쉬는도서관","2019","9791187427988","","","","","1","0","2019-12-19",
"127532518","무슨 말이야","허정숙","보리","2019","9791163140283","","","","","1","2","2019-12-19",
"127532517","홍계월전: 전쟁터를 누빈 여장군","백승남","마음이음","2019","9791189010065","","","","","1","1","2019-12-19",
"127532515","처음 만나는 옹고집전","오유진","미래주니어","2018","9788965844112","","","","","1","1","2019-12-19",
"127532514","처음 만나는 사씨남정기","김용안","미래주니어","2019","9791196598914","","","","","1","1","2019-12-19",
"127532512","열 살, 채근담을 만나다","한영희","어린이나무생각","2019","9791162180594","","","","","1","2","2019-12-19",
"127532511","백 년 후 한성에 가다","최연숙","별숲","2019","9788997798643","","","","","1","1","2019-12-19",
"127532510","바나나 가족","임지형","스푼북","2018","9791188283637","","","","","1","1","2019-12-19",
"127532509","열한살, 사랑하기 딱 좋은 나이","임지형","거북이북스","2019","9788966073108","","","","","1","1","2019-12-19",
"127532508","도둑 도로봉","사이토 린","양철북","2019","9788963722825","","","","","1","1","2019-12-19",
"127532507","강이","이수지","비룡소","2018","9788949113746","","","","","1","1","2019-12-19",
"127532506","보이니까 비밀이야","변수영","파란자전거","2019","9791188609307","","","","","1","1","2019-12-19",
"127532505","근사한 산책길","로빈 쇼","북스토리아이","2019","9788997279586","","","","","1","1","2019-12-19",
"127532504","안녕? 도토리야","멜라니 조이스","키즈엠","2019","9791164630424","","","","","1","1","2019-12-19",
"127532503","새 차 사는 날","김영진","길벗어린이","2019","9788955825299","","","","","1","2","2019-12-19",
"127532502","정말 멋진 날이야","김혜원","고래뱃속(아지북스)","2019","9788992505864","","","","","1","1","2019-12-19",
"127532501","잘했어, 쌍둥이 장갑","유설화","책읽는곰","2019","9791158361327","","","","","1","1","2019-12-19",
"127532500","퀴즈! 과학상식: 엉뚱 실험 수학","권찬호","글송이","2019","9791170185468","","","","","1","1","2019-12-19",
"127532498","산책자의 인문학: 천천히 걸으며 떠나는 유럽 예술 기행","문갑식","다산북스","2019","9791130625799","","","","","1","1","2019-12-19",
"127532497","병구는 600살","이승민","주니어RHK(주니어랜덤)","2019","9788925565347","","","","","1","1","2019-12-19",
"127532496","레이튼 미스터리 탐정사무소. 5: 천재 분석관 제럴딘 로이어","안치현","미래엔","2019","9791164131808","","","","","0","0","2019-12-19",
"127532494","레이튼 미스터리 탐정사무소. 3: 나의 고양이의 비밀","안치현","미래엔","2019","9791164130542","","","","","0","0","2019-12-19",
"127532493","레이튼 미스터리 탐정사무소. 2: 행운의 사나이","안치현","미래엔","2019","9791164130535","","","","","0","0","2019-12-19",
"127532492","레이튼 미스터리 탐정사무소. 1: 악마의 드레스","안치현","미래엔","2019","9791164130528","","","","","0","0","2019-12-19",
"127532491","Why? 한국사: 쫓겨난 임금","이근","예림당","2019","9788930238144","","","","","0","0","2019-12-19",
"127532490","Why? 한국사: 왕비 이야기","이근","예림당","2019","9788930238229","","","","","0","0","2019-12-19",
"127532487","Why? People: 토머스 에디슨","김지선","예림당","2019","9788930239158","","","","","0","0","2019-12-19",
"127532486","Why? People: 레오나르도 다 빈치","변왕중","예림당","2019","9788930208673","","","","","0","0","2019-12-19",
"127291125","대한민국의 안타까운 현실 ","이명호 지음","렛츠book(렛츠북)","2018","9791160541373","","0","","304","1","0","2019-12-07",
"127291124","밀레니얼 이코노미 =millennial economy :밀레니얼 세대의 한국 경제, 무엇이 달라지고 어떻게 돌파할 것인가 ","홍춘욱;박종훈 지음","인플루엔셜(주)","2019","9791189995393","","0","","321.97","1","1","2019-12-07",
"127291123","21세기 평화와 종교를 말한다 ","지은이: 하비 콕스;이케다 다이사쿠","조선뉴스프레스","2019","9791155784808","","0","","200","1","0","2019-12-07",
"127291122","봉제인형 살인사건 :다니엘 콜 장편소설 ","저자: 다니엘 콜 ;옮긴이: 유혜인","Book plaza(북플라자)","2019","9788998274931","","0","","843","1","1","2019-12-07",
"127291121","내가 무슨 부귀영화를 누리겠다고 :지나친 열정과 생각으로 사서 고생하는 당신을 위한 번아웃 방지 가이드 ","지은이: 진민영","아름다운사람들","2019","9788965135647","","0","","814.7","1","2","2019-12-07",
"127291120","아빠와 함께한 정보올림피아드 이야기","이원하;이승준 지음","비팬북스","2018","9788994797823","","4","","005.1","1","1","2019-12-07",
"127291119","그러니까... 아~무 말도 하지 마세요 :청년세대가 기성세대에게 ","저자: 대학교 재학생 및 졸업생 청년 43인","산과글","2019","9791189024055","","0","","818","1","1","2019-12-07",
"127291118","(sbs영재발굴단 전이수 그림책) 새로운 가족 ","글·그림: 전이수","엘리","2017","9788956056272","","7","","813.7","1","2","2019-12-07",
"127291117","(sbs영재발굴단 전이수 그림책) 걸어가는 늑대들 ","전이수 글·그림","엘리","2017","9788956058320","","","","813.8","1","2","2019-12-07",
"127291116","(sbs영재발굴단 전이수 그림책) 꼬마악어 타코 ","글·그림: 전이수","엘리","2017","9788956058313","","7","","813.7","1","2","2019-12-07",
"127291115","유시민, 이재명 :디지털 포렌식으로 검증한 차세대 리더의 진실 ","김인성 지음","홀로깨달음","2019","9791196764401","","0","","340.911","1","0","2019-12-07",
"127291114","육아 불변의 원칙 :육아 혼돈에 지친 부모를 위한 등불 같은 생애 첫 육아서 ","이임숙 지음","카시오페아","2019","9791188674886","","0","","598.6","1","1","2019-12-07",
"127291113","디커플링 =Decoupling :넷플릭스, 아마존, 에어비앤비…한순간에 시장을 점령한 신흥 기업들의 파괴 전략 ","지은이: 탈레스 S. 테이셰이라 ;옮긴이: 김인수","인플루엔셜","2019","9791189995379","","0","","325.512","1","1","2019-12-07",
"127291112","모르티나","바르바라 칸티니 글·그림 ;이승수 옮김","그레이트BOOKS(그레이트북스)","2019","9788927194385","","7","2","883","1","1","2019-12-07",
"127291111","모르티나 :좀비 소녀의 오싹한 핼러윈 축제 ","바르바라 칸티니 글·그림 ;이승수 옮김","그레이트BOOKS(그레이트북스)","2019","9788927193050","","7","1","883","1","1","2019-12-07",
"127291110","생리를 시작한 너에게 :소녀들을 위한 솔직하고 유쾌한 생리 안내서 ","유미 스타인스;멜리사 캉 글 ;제니 래섬 그림 ;김선희 옮김","다산어린이","2019","9791156398042","","7","","516","1","1","2019-12-07",
"127291109","새콤달콤 법칙 사전","류윤환 글;최고은 그림","미래와경영","2019","9788962871975","","","","180","1","1","2019-12-07",
"127291108","단순한 진심 :조해진 장편소설 ","지은이: 조해진","민음사","2019","9788937441943","","0","","813.7","1","1","2019-12-07",
"127291107","내 인생에서 남편은 빼겠습니다 :당신이라는 존재가 사라진 순간 찾아온 나의 두번째 인생 ","아인잠 지음","유노북스","2019","9791189279776","","0","","818","1","0","2019-12-07",
"127291106","자기만의 모험 :청춘의 산티아고 순례 에세이 ","이우 지음","몽상가들","2019","9791196218126","","0","","982.702","1","1","2019-12-07",
"127291105","(초등 고학년 필수) 지금, 국어 독해를 해야 할 때 :비문학 종합 ","동아출판 [편]","동아출판","2018","9788900426212","","6","","717","1","0","2019-12-07",
"127291104","(초등 고학년 필수) 지금, 국어 문법을 해야 할 때 ","동아출판 [편]","동아출판","2018","9788900434255","","6","","715","1","0","2019-12-07",
"127291103","작별 일기 :삶의 끝에 선 엄마를 기록하다 ","최현숙 지음","후마니타스","2019","9788964373330","","0","","816.7","1","1","2019-12-07",
"127015788","(꼬마버스 타요) 선생님이 된 타요","공병필 글","어바웃어북","2019","9791187150541","","0","","375.1","1","1","2019-11-23",
"126959324","아이엠★이국종 :아이들의 미래 설계를 위한 직업 탐구 학습만화 ","글: 김승민 ;그림: 최우빈","주니어RHK(주니어랜덤)","2019","9788925566535","","7","","998.5","1","5","2019-11-23",
"126928698","알파벳 그림 사전","아만다 우드,마이크 졸리","길벗스쿨","2019","9791164060382","","","","","1","2","2019-11-23",
"125658880","마흔, 마음 공부를 시작했다:전에 없던 관계와 감정의 혼란에 대하여","김병수 지음;홍자혜 일러스트","더퀘스트","2019","9791160509236","","0","","199.1","1","2","2019-11-23",
"125658879","죽음의 에티켓 :나 자신과 사랑하는 이의 죽음에 대한 모든 것 ","롤란트 슐츠 지음 ;노선정 옮김","스노우폭스북스","2019","9791188331741","","0","","126.5","1","1","2019-11-23",
"125658878","소원나무","캐서린 애플게이트","책과콩나무","2019","9791189734138","","","","","1","0","2019-11-23",
"125658877","그래서 컴퓨터는 어떻게 동작하나요? :단순 게이트에서 범용 연산 기계까지 ","J. 클라크 스코트 지음 ;지유록 옮김","인사이트","2019","9788966262502","","1","","004","1","1","2019-11-23",
"125658876","빌 게이츠는 왜 과학책을 읽을까 ","유정식 지음","부키","2019","9788960517356","","0","","325.211","1","2","2019-11-23",
"125658875","소녀와 소년, 멋진 사람이 되는 법","윤은주","사계절","2019","9791160945041","","","","","1","0","2019-11-23",
"125658874","가던 길을 멈추고 돌아보니:서울대학교 불교학생회 창립 60주년 기념 에세이집","서울대학교 불교동문회 지음","나무향","2018","9791189052072","","0","","818","1","0","2019-11-23",
"125658873","말하기 독서법 :마음과 생각을 함께 키우는 독서 교육 ","김소영 지음","다산에듀","2019","9791130625850","","0","","029.4","1","1","2019-11-23",
"125658872","어웨이크 :익숙함을 버리고 불편함을 선택하라 ","피터 홀린스 지음 ;공민희 옮김","포레스트북스","2019","9791189584351","","0","","189","1","2","2019-11-23",
"125658871","핵을 들고 도망친101세 노인 ","요나스 요나손 지음 ;임호경 옮김","열린책들","2019","9788932919874","","0","","859.7","1","3","2019-11-23",
"125658870","직장인의 말연습:불쾌·상처·오해 없이 말하는 법, 바로 써먹는 직장인 실전대화 150","앨리슨 그린 지음;신솔잎 옮김","빌리버튼","2019","9791188545636","","0","","325.26","1","2","2019-11-23",
"125658869","(영어가 만만해지고 좋아지는) 생각머리 영어 독서법 ","최근주 지음","라온북","2019","9791190233071","","0","","740.7","1","1","2019-11-23",
"125658868","좌파가 장악한 대한민국","지은이: 김세의","가로세로연구소","2019","9791196661915","","0","","340.911","1","0","2019-11-23",
"125658867","샤넬백을 버린 날, 새로운 삶이 시작됐다 ","최유리 지음","흐름출판","2019","9788965963370","","0","","189.1","1","2","2019-11-23",
"125658866","진짜 공부 :인생을 극적으로 바꾸는 학습의 힘 ","박경숙 지음","미래엔","2019","9791164132188","","","","373.4","1","1","2019-11-23",
"125658865","1-2-3 매직 :자녀를 건강한 성인으로 키우는 따뜻하고 효과적인 방법","토머스 W. 펠런 지음 ;박종근;이은미 옮김","에듀니티","2019","9791164250271","","1","","598.125","1","1","2019-11-23",
"125658864","살수 2 (적이 없는 전쟁) :김진명 장편소설 ","지은이: 김진명","알에이치코리아(RHK)","2019","9788925567723","","0","2","813.7","1","1","2019-11-23",
"125658863","살수 1 (전쟁의 서막) :김진명 장편소설 ","지은이: 김진명","알에이치코리아(RHK)","2019","9788925567723","","0","1","813.7","1","3","2019-11-23",
"125658862","어쩐지 고전이 읽고 싶더라니 :나답게 살자니 고전이 필요했다 ","김훈종 지음","한빛비즈","2019","9791157843589","","0","","150","1","2","2019-11-23",
"125658861","호수, 비밀의 세계 ","커트 스테이저 [지음] ;김소정 옮김","까치","2019","9788972916963","","0","","454.92","1","0","2019-11-23",
"125658860","나는 조선의 소년 비행사입니다","한정영","다른","2019","9791156332640","","","","","1","2","2019-11-23",
"125658859","달과 아이","장윤경","길벗어린이","2019","9788955825251","","","","","1","1","2019-11-23",
