관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"99397074","너에게 닿기를","시이나 카루호 지음","대원씨아이(만화)","2016","9788925297231","9788925216485","0","15","657.1","1","0","2017-06-23",
"99397073","너에게 닿기를","시이나 카루호 지음","대원씨아이(만화)","2016","9788925289960","9788925216485","0","14","657.1","1","0","2017-06-23",
"99397072","오무라이스 잼잼","조경규 글.그림","씨네21북스","2016","9788984318649","9788984319400","0","5","594.019","1","0","2017-06-23",
"99397071","오무라이스 잼잼","조경규 저","씨네21북스","2016","9788984317642","9788984315631","0","4","594.019","1","0","2017-06-23",
"99397070","오무라이스 잼잼","조경규 글·그림","씨네21북스","2016","9788984316492","9788984315631","0","3","594.019","1","0","2017-06-23",
"99397069","오무라이스 잼잼","조경규 글·그림","씨네21북스","2016","9788984315624","9788984315631","0","2","594.019","1","0","2017-06-23",
"99397068","오무라이스 잼잼","조경규 글·그림","씨네21북스","2016","9788984314856","","0","1","594.019","1","0","2017-06-23",
"99397067","역전 야매요리","정다정 글·그림","재미주의","2016","9788901164991","9788901152455","1","5","594.5","1","0","2017-06-23",
"99397066","역전 야매요리","정다정 글·그림","재미주의","2016","9788901164984","9788901152455","1","4","594.5","1","0","2017-06-23",
"99397065","역전 야매요리","정다정 지음","재미주의","2016","9788901162133","","1","3","594.5","1","0","2017-06-23",
"99397064","역전 야매요리","정다정 글·그림","재미주의","2016","9788901162218","9788901152455","1","3","594.5","1","0","2017-06-23",
"99397063","역전 야매요리","정다정 글·그림","재미주의","2016","9788901156101","9788901152455","1","2","594.5","1","0","2017-06-23",
"99397062","역전 야매요리","정다정 지음","재미주의","2016","9788901152462","9788901152455","1","1","594.5","1","0","2017-06-23",
"99397061","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964077221","","0","15","594.53","1","0","2017-06-23",
"99397060","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964075791","9788964070895","0","14","594.53","1","0","2017-06-23",
"99397059","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964074909","9788964070895","0","13","594.53","1","0","2017-06-23",
"99397058","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071892","9788964070895","0","12","594.53","1","0","2017-06-23",
"99397057","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071885","9788964070895","0","11","594.53","1","0","2017-06-23",
"99397056","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925297583","9788925219752","0","25","657.1","1","0","2017-06-23",
"99397055","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925294773","9788925219752","0","24","657.1","1","0","2017-06-23",
"99397054","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925288932","9788925219752","0","23","657.1","1","0","2017-06-23",
"99397053","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925282756","9788925219752","0","22","657.1","1","0","2017-06-23",
"99397052","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925278049","9788925219752","0","21","657.1","1","0","2017-06-23",
"99397051","킹덤","하라 야스히사 저자;강동욱 역자","대원씨아이(만화)","2016","9788925295077","","0","20","657.1","1","0","2017-06-23",
"99397050","킹덤","하라 야스히사 저자;강동욱 역자","대원씨아이(만화)","2016","9788925295060","","0","19","657.1","1","0","2017-06-23",
"99397049","킹덤","하라 야스히사 저자;강동욱 역자","대원씨아이(만화)","2016","9788925293639","","0","18","657.1","1","0","2017-06-23",
"99397048","킹덤","하라 야스히사 저자;강동욱 역자","대원씨아이(만화)","2016","9788925295053","","0","17","657.1","1","0","2017-06-23",
"99397047","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925295046","","0","16","657.1","1","0","2017-06-23",
"99397046","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925296098","","0","15","657.1","1","0","2017-06-23",
"99397045","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925295039","","0","14","657.1","1","0","2017-06-23",
"99397044","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925295022","","0","13","657.1","1","0","2017-06-23",
"99397043","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925283609","","0","12","657.1","1","0","2017-06-23",
"99397042","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925280257","","0","11","657.1","1","0","2017-06-23",
"99397041","(미스터) 초밥왕","Daisuke Terasawa 저;서현아 번역","학산문화사(만화)","2016","9788925842431","","0","3","657.1","1","0","2017-06-23",
"99397040","(미스터) 초밥왕","Daisuke Terasawa 저;서현아 번역","학산문화사(만화)","2016","9788925842424","","0","2","657.1","1","0","2017-06-23",
"99397039","(미스터) 초밥왕","Daisuke Terasawa 저;서현아 역","학산문화사(만화)","2016","9788925841113","","0","1","657.1","1","0","2017-06-23",
"99397038","(극장판) 명탐정 코난:은빛 날개의 마술사","아오야마 고쇼 지음;오경화 번역","서울문화사(만화)","2016","9788926338452","9788926338438","4","2","657.1","1","0","2017-06-23",
"99397037","(극장판) 명탐정 코난:은빛 날개의 마술사","아오야마 고쇼 지음;오경화 번역","서울문화사(만화)","2016","9788926338445","9788926338438","4","1","657.1","1","0","2017-06-23",
"99397036","명탐정 코난:특별편","아오야마 고쇼 ;오타 마사루;쿠보타 카즈히로 [공]지음;정은서 번역","서울문화사(만화)","2016","9788926354766","9788970999590","4","40","657.1","1","0","2017-06-23",
"99397035","명탐정 코난:특별편","아오야마 고쇼 ;오타 마사루;쿠보타 카즈히로 [공]지음;정은서 번역","서울문화사(만화)","2015","9788926347850","9788970999590","4","39","657.1","1","0","2017-06-23",
"99397034","명탐정 코난:특별편:쿠보타 카즈히로 [공]지음","아오야마 고쇼 ;오타 마사루,;정은서 번역","서울문화사(만화)","2013","9788926335499","","4","38","657.1","1","0","2017-06-23",
"99397033","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;정은서 번역","서울문화사(만화)","2011","9788926325919","9788970999590","4","36","657.1","1","0","2017-06-23",
"99397032","명탐정 코난:특별편","Aoyama Gosho;ABE Yutaka;MARU Denjiro;TAIRA Takahisa [공]지음;정은서 번역","서울문화사(만화)","2010","9788926313374","9788970999590","4","35","657.1","1","0","2017-06-23",
"99397031","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;정은서 번역","서울문화사(만화)","2016","9788926311677","9788970999590","4","34","657.1","1","0","2017-06-23",
"99397030","명탐정 코난:특별편","Aoyama Gosho;ABE Yutaka;MARU Denjiro;TAIRA Takahisa [공]지음;정은서 번역","서울문화사(만화)","2010","9788926311073","9788970999590","4","33","657.1","1","0","2017-06-23",
"99397029","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;정은서 번역","서울문화사(만화)","2009","9788926338414","","4","32","657.1","1","0","2017-06-23",
"99397028","너에게 닿기를","시이나 카루호 지음","대원씨아이(만화)","2016","9788925280530","9788925216485","0","13","657.1","1","0","2017-06-23",
"99397027","너에게 닿기를","시이나 카루호 지음","대원씨아이(만화)","2016","9788925288246","","0","12","657.1","1","0","2017-06-23",
"99397026","너에게 닿기를","시이나 카루호 지음","","2016","9788925289212","","0","11","657.1","1","0","2017-06-23",
"99397025","너에게 닿기를","시이나 카루호 지음","","2016","9788925289205","","0","10","657.1","1","0","2017-06-23",
"99397024","너에게 닿기를","시이나 카루호 지음","","2016","9788925289199","","0","9","657.1","1","0","2017-06-23",
"99397023","너에게 닿기를","시이나 카루호 지음","대원씨아이(만화)","2016","9788925287973","","0","8","657.1","1","0","2017-06-23",
"99397022","너에게 닿기를","시이나 카루호 지음","","2016","9788925289182","","0","7","657.1","1","0","2017-06-23",
"99397021","너에게 닿기를","시이나 카루호 지음","","2016","9788925289175","","0","6","657.1","1","0","2017-06-23",
"99397020","낮은 풍경:이희재의 스케치여행","이희재 글.그림","애니북스","2016","9788959195664","","1","","657.1","1","0","2017-06-23",
"99397019","나루토 외전:7대 호카게와 진홍빛 3월","기시모토 마사시 지음;한나리 역","대원씨아이","2016","9791133412686","","0","","657.1","1","0","2017-06-23",
"99397018","나루토 십년백인","기시모토 마사시 지음;문준식 역","대원씨아이","2016","9788925298795","","0","","657.1","1","0","2017-06-23",
"99397017","나루토 비전 투의 서","기시모토 마사시 지음;문준식 역","대원씨아이(만화)","2014","9788925281971","","0","","657.1","1","0","2017-06-23",
"99397016","나루토 비전 자의 서","기시모토 마사시 지음;한나리 역","대원씨아이","2014","9788925243160","","0","","657.1","1","0","2017-06-23",
"99397015","나루토 비전 임의 서","기시모토 마사시 지음;문준식 역","대원씨아이(만화)","2016","9788925298177","","0","","657.1","1","0","2017-06-23",
"99397014","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2015","9791157546527","9788952811462","0","72","657.1","1","0","2017-06-23",
"99397013","나루토","키시모토 마사시 글,그림;한나리 역","대원씨아이(만화)","2015","9791157543410","9788952811462","0","71","657.1","1","0","2017-06-23",
"99397012","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9791157542000","9788952811462","0","70","657.1","1","0","2017-06-23",
"99397011","식객, 팔도를 간다","허영만 취재·글·그림;이호준 취재·글","김영사","2016","9788934956310","","0","7","594.51","1","0","2017-06-23",
"99397010","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071205","9788964070895","0","10","594.53","1","0","2017-06-23",
"99397009","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071199","9788964070895","0","9","594.53","1","0","2017-06-23",
"99397008","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071182","9788964070895","0","8","594.53","1","0","2017-06-23",
"99397007","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071175","9788964070895","0","7","594.53","1","0","2017-06-23",
"99397006","에키벤 ","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071168","9788964070895","0","6","594.53","1","0","2017-06-23",
"99397005","에키벤 ","하야세 준 작화;채다인 옮김","AK(에이케이)커뮤니케이션즈","2016","9788964071083","9788964070895","0","5","594.53","1","0","2017-06-23",
"99397004","에키벤 ","하야세 준 극화;채다인 옮김","AK(에이케이)커뮤니케이션즈","2016","9788964071076","9788964070895","0","4","594.53","1","0","2017-06-23",
"99397003","에키벤 ","하야세 준 극화;오주원 번역","AK(에이케이)커뮤니케이션즈","2016","9788964071007","9788964070895","0","3","594.53","1","0","2017-06-23",
"99397002","에키벤","하야세 준 작화;채다인 옮김","AK(에이케이)커뮤니케이션즈","2016","9788964070901","9788964070895","0","2","594.53","1","0","2017-06-23",
"99397001","에키벤","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964070789","9788964070895","0","1","594.53","1","0","2017-06-23",
"99397000","에키벤","하야세 준 극화;채다인 번역","AK(에이케이)커뮤니케이션즈","2016","9788964077610","","0","16","594.53","1","0","2017-06-23",
"99396999","엄마를 미워해도 될까요?","타부사 에이코 지음;윤지영 옮김","이마","2017","9791186940198","","0","","833.6","1","0","2017-06-23",
"99396998","얼렁뚝딱 공작부인","반디 글·그림","보리","2016","9788984289338","9788984288805","1","2","590","1","2","2017-06-23",
"99396997","얼렁뚝딱 공작부인","반디 글 그림","보리","2015","9788984288812","9788984288805","1","1","590","1","2","2017-06-23",
"99396996","아이, 낳지 않아도 될 까요?:코바야시 유미코 만화","코바야시 유미코 지음;노인향 옮김","레진코믹스(레진엔터테인먼트)","2016","9791187449553","","0","","598","1","0","2017-06-23",
"99396995","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925288277","","0","10","657.1","1","0","2017-06-23",
"99396994","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925293622","","0","9","657.1","1","0","2017-06-23",
"99396993","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925288260","","0","8","657.1","1","0","2017-06-23",
"99396992","킹덤 ","하라 야스히사 저;최윤선 역","대원씨아이(만화)","2016","9788925296081","","0","7","657.1","1","0","2017-06-23",
"99396991","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925283364","","0","6","657.1","1","0","2017-06-23",
"99396990","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925280240","","0","5","657.1","1","0","2017-06-23",
"99396989","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925284149","","0","4","657.1","1","0","2017-06-23",
"99396988","킹덤","하라 야스히사 지음","대원씨아이(만화)","2016","9788925294278","","0","3","657.1","1","0","2017-06-23",
"99396987","킹덤","하라 야스히사 저자;최윤선 역자","대원씨아이(만화)","2016","9788925289670","","0","2","657.1","1","0","2017-06-23",
"99396986","킹덤","하라 야스히사 저자;최윤선 역자","","2016","9788925296074","","0","1","657.1","1","0","2017-06-23",
"99396985","재수의 연습장:그림이 힘이 되는 순간","재수 글.그림","예담","2016","9788959130108","","0","","657.1","1","0","2017-06-23",
"99396984","일진의 크기","윤필 지음;주명 그림","네오카툰","2015","9791157401147","9791157401109","0","4","657.1","1","0","2017-06-23",
"99396983","일진의 크기","윤필 지음;주명 그림","네오카툰","2015","9791157401130","9791157401109","0","3","657.1","1","0","2017-06-23",
"99396982","일진의 크기","윤필 지음;주명 그림","네오카툰","2015","9791157401123","9791157401109","0","2","657.1","1","0","2017-06-23",
"99396981","일진의 크기","윤필 지음;주명 그림","네오카툰","2015","9791157401116","9791157401109","0","1","657.1","1","0","2017-06-23",
"99396980","명탐정 코난:특별편","Aoyama Gosho;ABE Yutaka;MARU Denjiro;TAIRA Takahisa [공]지음;정은서 번역","서울문화사(만화)","2016","9788926338407","","4","31","657.1","1","0","2017-06-23",
"99396979","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;정은서 번역","서울문화사(만화)","2009","9788926338391","","4","30","657.1","1","0","2017-06-23",
"99396978","명탐정 코난:특별편","Aoyama Gosho;ABE Yutaka;MARU Denjiro;TAIRA Takahisa [공]지음;정은서 번역","서울문화사(만화)","2009","9788926338384","","4","29","657.1","1","0","2017-06-23",
"99396977","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;정은서 번역","서울문화사(만화)","2009","9788926338377","","4","28","657.1","1","0","2017-06-23",
"99396976","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;정은서 번역","서울문화사(만화)","2006","9788926338360","","4","27","657.1","1","0","2017-06-23",
"99396975","명탐정 코난:특별편","아오야마 고쇼 지음;오타 마사루[공];최윤희 번역","서울문화사(만화)","2016","9788926338353","","4","26","657.1","1","0","2017-06-23",
"99396974","명탐정 코난:특별편","Aoyama Gosho;YAMAGISHI Eiichi [공]지음;최윤희 번역","서울문화사(만화)","2005","9788926338346","","4","25","657.1","1","0","2017-06-23",
"99396973","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;최윤희 번역","서울문화사(만화)","2005","9788926338339","","4","24","657.1","1","0","2017-06-23",
"99396972","명탐정 코난:특별편","Aoyama Gosho;ABE Yutaka;MARU Denjiro;TAIRA Takahisa [공]지음;최윤희 번역","서울문화사(만화)","2005","9788926338322","","4","23","657.1","1","0","2017-06-23",
"99396971","명탐정 코난:특별편","Aoyama Gosho;YAMAGISHI Eiichi [공]지음;박련 번역","서울문화사(만화)","2016","9788926338315","","4","22","657.1","1","0","2017-06-23",
"99396970","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;박련 번역","서울문화사(만화)","2016","9788926338308","","4","21","657.1","1","0","2017-06-23",
"99396969","명탐정 코난:특별편","아오야마 고쇼 ;ABE Yutaka;MARU Denjiro [공]지음;박련 번역","서울문화사(만화)","2016","9788926338292","","4","20","657.1","1","0","2017-06-23",
"99396968","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9791156259862","9788952811462","0","69","657.1","1","0","2017-06-23",
"99396967","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9791156256298","9788952811462","0","68","657.1","1","0","2017-06-23",
"99396966","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9791156253785","9788952811462","0","67","657.1","1","0","2017-06-23",
"99396965","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9791156251019","9788952811462","0","66","657.1","1","0","2017-06-23",
"99396964","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788968226410","9788952811462","0","64","657.1","1","0","2017-06-23",
"99396963","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788968224157","9788952811462","0","63","657.1","1","0","2017-06-23",
"99396962","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788968221446","9788952811462","0","62","657.1","1","0","2017-06-23",
"99396961","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788968220203","9788952811462","0","61","657.1","1","0","2017-06-23",
"99396960","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788967258481","9788952811462","0","60","657.1","1","0","2017-06-23",
"99396959","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925299174","9788952811462","0","58","657.1","1","0","2017-06-23",
"99396958","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925294216","9788952811462","0","57","657.1","1","0","2017-06-23",
"99396957","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925289717","9788952811462","0","56","657.1","1","0","2017-06-23",
"99396956","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925286303","9788952811462","0","55","657.1","1","0","2017-06-23",
"99396955","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925280332","9788952811462","0","54","657.1","1","0","2017-06-23",
"99396954","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285504","","0","53","657.1","1","0","2017-06-23",
"99396953","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925284798","","0","52","657.1","1","0","2017-06-23",
"99396952","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285498","","0","51","657.1","1","0","2017-06-23",
"99396951","식객, 팔도를 간다","허영만;이호준 [공]취재·글·그림","김영사","2016","9788934954552","","0","4","594.51","1","0","2017-06-23",
"99396950","식객, 팔도를 간다","허영만 글·그림","김영사","2016","9788934954569","","0","5","594.51","1","0","2017-06-23",
"99396949","식객, 팔도를 간다","허영만;이호준 [공]취재·글·그림","김영사","2016","9788934947219","","0","2","594.51","1","0","2017-06-23",
"99396948","식객, 팔도를 간다","허영만 글·그림","김영사","2016","9788934956822","","0","8","594.51","1","0","2017-06-23",
"99396947","식객, 팔도를 간다","허영만;이호준 [공]취재·글·그림","김영사","2016","9788934955986","","0","6","594.51","1","0","2017-06-23",
"99396946","식객, 팔도를 간다","허영만;이호준 [공]취재·글·그림","김영사","2017","9788934941958","","0","1","594.51","1","0","2017-06-23",
"99396945","식객, 팔도를 간다","허영만 글·그림","김영사","2016","9788934950714","","0","3","594.51","1","0","2017-06-23",
"99396936","식객","허영만 글·그림","김영사","2016","9788934927860","9788934927860","0","19","594.5","1","0","2017-06-23",
"99396935","열네 살","다니구치 지로 지음;양억관 옮김","샘터사","2016","9788946414648","9788946414631","0","1","833.6","1","0","2017-06-23",
"99396934","여자들은 언제나 대단해:마스다 미리 만화","마스다 미리 지음;박정임 옮김","이봄","2016","9791186195581","","0","","833.6","1","0","2017-06-23",
"99396933","어른 초등학생:마스다 미리 에세이","마스다 미리 지음;박정임 옮김","이봄","2016","9791186195574","","0","","834","1","0","2017-06-23",
"99396932","아무래도 싫은 사람","마스다 미리 지음;박정임 옮김","문학동네","2017","9788954621847","","1","","833.6","1","0","2017-06-23",
"99396931","수짱의 연애","미스다 미리 지음;박정임 옮김","문학동네","2016","9788954621854","","1","","833.6","1","0","2017-06-23",
"99396930","수역:애장판","우루시바라 유키 저;오경화 역","미우(대원씨아이)","2011","9788925281155","9788925276946","0","2","833.6","1","0","2017-06-23",
"99396929","아는 사람 이야기","오묘 글.그림","재미주의","2016","9788901153964","9788901153957","0","1","813.7","1","0","2017-06-23",
"99396928","신과 함께:신화편","주호민 지음","애니북스","2016","9788959195008","9788959195015","0","33","813.7","1","0","2017-06-23",
"99396927","신과 함께:신화편","주호민 지음","애니북스","2016","9788959194995","9788959195015","0","32","813.7","1","0","2017-06-23",
"99396926","신과 함께:신화편","주호민 지음","애니북스","2016","9788959194988","9788959195015","0","31","813.7","1","0","2017-06-23",
"99396925","신과 함께:이승편","주호민 지음","애니북스","2016","9788959194179","9788959194186","0","22","813.7","1","0","2017-06-23",
"99396924","신과 함께:이승편","주호민 지음","애니북스","2016","9788959194162","9788959194186","0","21","813.7","1","0","2017-06-23",
"99396923","신과 함께:저승편","주호민 만화","애니북스","2016","9788959193707","9788959193714","0","13","813.7","1","0","2017-06-23",
"99396922","신과 함께:저승편","주호민 만화","애니북스","2016","9788959193691","9788959193714","0","12","813.7","1","0","2017-06-23",
"99396921","신과 함께:저승편","주호민 만화","애니북스","2016","9788959193684","9788959193714","0","11","813.7","1","0","2017-06-23",
"99396920","순정만화","강풀 글·그림","재미주의","2016","9788901127422","9788901127408","1","2","813.7","1","0","2017-06-23",
"99396919","순정만화","강풀 글·그림","재미주의","2016","9788901127415","9788901127408","1","1","813.7","1","0","2017-06-23",
"99396918","송곳:최규석 만화","최규석 글,그림","창비","2015","9788936472665","9788936479688","0","3","813.7","1","0","2017-06-23",
"99396917","송곳:최규석 만화","최규석 글.그림","창비","2015","9788936472658","9788936479688","0","2","813.7","1","0","2017-06-23",
"99396916","일주일간 친구","Matcha Hazuki 지음;송수영 옮김","대원씨아이(만화)","2015","9791133406234","9791157545049","0","6","657.1","1","0","2017-06-23",
"99396915","일주일간 친구","Matcha Hazuki 지음;송수영 옮김","대원씨아이(만화)","2015","9791133401833","9791157545049","0","5","657.1","1","0","2017-06-23",
"99396914","일주일간 친구","Matcha Hazuki 지음;송수영 옮김","대원씨아이(만화)","2015","9791133400126","9791157545049","0","4","657.1","1","0","2017-06-23",
"99396913","일주일간 친구","Matcha Hazuki 지음;송수영 옮김","대원씨아이(만화)","2015","9791157547012","9791157545049","0","3","657.1","1","0","2017-06-23",
"99396912","일주일간 친구","Matcha Hazuki 지음;송수영 옮김","대원씨아이(만화)","2015","9791157545568","9791157545049","0","2","657.1","1","0","2017-06-23",
"99396911","일주일간 친구","Matcha Hazuki 지음;송수영 옮김","대원씨아이(만화)","2015","9791157545056","9791157545049","0","1","657.1","1","0","2017-06-23",
"99396910","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9791155973479","9788984434004","0","48","657.1","1","0","2017-06-23",
"99396909","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788968319747","9788984434004","0","47","657.1","1","0","2017-06-23",
"99396908","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788968310638","9788984434004","0","46","657.1","1","0","2017-06-23",
"99396907","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788925894348","9788984434004","0","45","657.1","1","0","2017-06-23",
"99396906","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788925884318","9788984434004","0","44","657.1","1","0","2017-06-23",
"99396905","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788925872100","9788984434004","0","43","657.1","1","0","2017-06-23",
"99396904","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788925864334","9788984434004","0","42","657.1","1","0","2017-06-23",
"99396903","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788925855240","9788984434004","0","41","657.1","1","0","2017-06-23",
"99396902","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9791125635819","","0","40","657.1","1","0","2017-06-23",
"99396901","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9791125665038","","0","39","657.1","1","0","2017-06-23",
"99396900","이니셜 D","시게노 수이치 지음;설은미 역","학산문화사(만화)","2016","9788968317828","","0","38","657.1","1","0","2017-06-23",
"99396899","명탐정 코난:특별편","Aoyama Gosh;YAMAGISHI Eiichi [공]지음;박련 번역","서울문화사(만화)","2004","9788926338285","","4","19","657.1","1","0","2017-06-23",
"99396898","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;박련 번역","서울문화사(만화)","2004","9788926338278","","4","18","657.1","1","0","2017-06-23",
"99396897","명탐정 코난:특별편","Aoyama Gosho;ABE Yutaka;MARU Denjiro[공]지음;박련 번역","서울문화사(만화)","2003","9788926338261","","4","17","657.1","1","0","2017-06-23",
"99396896","명탐정 코난:특별편","Aoyama Gosho;OHTA Masaru;KUBOTA Kazuhiro [공]지음;박련 번역","서울문화사(만화)","2003","9788926338254","","4","16","657.1","1","0","2017-06-23",
"99396895","명탐정 코난:특별편","Aoyama Gosho;MARU Denjiro;ABE Yutaka [공]지음;박련 번역","서울문화사(만화)","2016","9788926338247","","4","15","657.1","1","0","2017-06-23",
"99396894","명탐정 코난:특별편","Aoyama Gosho;YAMAGISHI Eiichi [공]지음;박련 번역","서울문화사(만화)","2002","9788926338230","","4","14","657.1","1","0","2017-06-23",
"99396893","명탐정 코난:특별편","Aoyama Gosho;OTA Masaru;EKOTA Tangeidan [공]지음;박련 번역","서울문화사(만화)","2016","9788926338223","","4","13","657.1","1","0","2017-06-23",
"99396892","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925283821","","0","50","657.1","1","0","2017-06-23",
"99396891","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285481","","0","49","657.1","1","0","2017-06-23",
"99396890","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285474","","0","48","657.1","1","0","2017-06-23",
"99396889","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285467","","0","47","657.1","1","0","2017-06-23",
"99396888","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285450","","0","46","657.1","1","0","2017-06-23",
"99396887","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285443","","0","45","657.1","1","0","2017-06-23",
"99396886","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285436","","0","44","657.1","1","0","2017-06-23",
"99396885","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285429","","0","43","657.1","1","0","2017-06-23",
"99396884","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285412","","0","42","657.1","1","0","2017-06-23",
"99396883","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285405","","0","41","657.1","1","0","2017-06-23",
"99396882","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285399","","0","40","657.1","1","0","2017-06-23",
"99396881","나루토","기시모토 마사시 지음;한나리 역","대원씨아이(만화)","2016","9788925285382","","0","39","657.1","1","0","2017-06-23",
